Sample	posterior	ESS(posterior)	likelihood	prior
0	-8180.157665210454	N	-8140.026324630122	-40.1313405803325
1000	-6228.247523016598	2.0	-6224.386529417139	-3.8609935994594506
2000	-6229.802626733689	3.0	-6225.300255027071	-4.502371706617545
3000	-6227.496613760202	4.0	-6224.142255903825	-3.354357856377633
4000	-6228.24342557458	5.0	-6225.075618053842	-3.167807520738143
5000	-6227.753725758896	6.0	-6224.586557556162	-3.167168202733964
6000	-6227.622100419034	7.0	-6224.200386014252	-3.4217144047815617
7000	-6230.124204880587	8.0	-6226.171825962535	-3.9523789180520055
8000	-6232.770889481864	9.0	-6227.8636222812875	-4.907267200576781
9000	-6229.445081132251	6.7	-6224.929438499691	-4.5156426325600005
10000	-6228.1752908006565	10.0	-6225.2618991169475	-2.9133916837089036
11000	-6231.5037027089065	11.0	-6228.174828309776	-3.3288743991304073
12000	-6229.530078530222	12.0	-6224.173209391289	-5.356869138933314
13000	-6231.244816957229	9.2	-6227.0401148249275	-4.204702132301385
14000	-6231.125503802712	6.5	-6226.683325647811	-4.442178154901229
15000	-6227.134782985463	15.0	-6224.0220017999245	-3.112781185538854
16000	-6228.723187612654	16.0	-6224.331210040635	-4.391977572019376
17000	-6229.807846204251	17.0	-6224.626648276983	-5.181197927268199
18000	-6228.118783313782	18.0	-6224.648538557016	-3.470244756766172
19000	-6228.093692631595	18.0	-6225.013639239977	-3.080053391618429
20000	-6227.547942629934	13.5	-6224.595450669125	-2.9524919608092484
21000	-6229.327489480508	14.9	-6226.363403230547	-2.9640862499605514
22000	-6228.41119257099	13.8	-6224.525941762901	-3.8852508080894115
23000	-6230.275052631431	19.8	-6225.024107349496	-5.250945281935322
24000	-6228.63731468542	16.9	-6225.823701720875	-2.813612964545303
25000	-6230.323403668033	21.3	-6227.275543558328	-3.047860109705313
26000	-6228.968073939151	22.3	-6226.127396832775	-2.840677106375627
27000	-6231.176579333224	22.0	-6227.43239513429	-3.7441841989337843
28000	-6230.696114411626	21.1	-6226.763058738296	-3.9330556733295237
29000	-6228.5807919195195	20.9	-6225.12614952217	-3.4546423973496667
30000	-6233.896609476348	19.3	-6229.021276596599	-4.875332879749621
31000	-6228.1406089671145	24.1	-6224.652795407721	-3.4878135593936177
32000	-6233.046653782423	19.8	-6229.364663284827	-3.681990497596823
33000	-6231.136345941798	17.1	-6227.51916111302	-3.617184828777324
34000	-6227.942331118942	21.5	-6223.731339574073	-4.210991544869019
35000	-6229.737058282768	21.8	-6227.0185783387915	-2.718479943976692
36000	-6227.221207109059	26.5	-6224.345853992619	-2.8753531164398023
37000	-6229.56204894324	27.4	-6225.178028194891	-4.3840207483486875
38000	-6229.687516869141	28.4	-6225.904827583684	-3.782689285457094
39000	-6228.934496362705	31.5	-6226.029575173618	-2.9049211890877347
40000	-6228.362123011452	32.1	-6224.956967731846	-3.4051552796065545
41000	-6229.6595171222	33.2	-6226.210013056553	-3.4495040656465763
42000	-6227.921646360607	33.2	-6224.475958276499	-3.445688084108487
43000	-6227.9045486236555	32.9	-6224.7600743542225	-3.144474269433018
44000	-6228.476857878748	26.5	-6224.9293570157	-3.547500863048101
45000	-6228.998843126652	26.4	-6225.622105879291	-3.376737247361434
46000	-6229.3819936858235	27.0	-6226.108904628942	-3.273089056881882
47000	-6235.220329649743	37.3	-6230.187529999809	-5.032799649933882
48000	-6230.979730775247	34.7	-6227.318857145862	-3.6608736293849136
49000	-6231.2174217165	32.3	-6227.785595617427	-3.4318260990726244
50000	-6228.299036264803	34.5	-6224.6888121249585	-3.610224139844717
51000	-6227.019618616118	35.9	-6223.965852318719	-3.053766297399651
52000	-6229.628956534067	36.8	-6225.63636392824	-3.992592605826868
53000	-6229.525649287692	37.6	-6225.531780356252	-3.993868931440183
54000	-6226.77430882694	38.8	-6223.438790304067	-3.3355185228733237
55000	-6233.399234663828	45.0	-6229.864900073369	-3.5343345904583754
56000	-6230.770688424171	45.4	-6227.488696992517	-3.2819914316533847
57000	-6227.745508407839	51.2	-6224.199646747673	-3.5458616601667274
58000	-6227.293323334086	51.3	-6224.217494011986	-3.0758293221007245
59000	-6228.603937740418	50.6	-6224.965541725363	-3.638396015054246
60000	-6227.453262356985	48.2	-6223.644414411726	-3.8088479452586324
61000	-6228.129591315336	47.3	-6225.095094683271	-3.0344966320649625
62000	-6229.25223044051	47.9	-6225.794682642866	-3.457547797644139
63000	-6231.267730120072	50.2	-6227.981271865956	-3.2864582541157286
64000	-6229.575394664767	51.0	-6225.678814448343	-3.8965802164248746
65000	-6229.228563436116	52.1	-6225.396933609055	-3.831629827061236
66000	-6229.6498648624865	53.0	-6226.046886904796	-3.602977957689987
67000	-6230.513280555733	53.9	-6226.8694961498995	-3.643784405833472
68000	-6229.458258405135	54.8	-6225.374967878976	-4.083290526158381
69000	-6228.490180087684	51.6	-6224.920881273676	-3.5692988140079778
70000	-6230.211949610634	52.8	-6225.38468312644	-4.827266484194693
71000	-6228.00151985582	53.5	-6224.745596599697	-3.2559232561232667
72000	-6227.476037703371	53.9	-6224.288061079562	-3.187976623809313
73000	-6228.689806483735	53.5	-6225.536527905359	-3.1532785783760007
74000	-6229.1467932288315	53.9	-6225.559714136954	-3.587079091876663
75000	-6229.006154452261	54.5	-6225.248916526447	-3.7572379258146578
76000	-6229.9447093285335	55.5	-6225.690179283786	-4.254530044747025
77000	-6229.131635320673	56.3	-6226.248583522353	-2.88305179831987
78000	-6228.332060865249	57.3	-6224.35061116979	-3.9814496954598964
79000	-6228.968490621477	58.2	-6223.982312818518	-4.986177802959378
80000	-6228.280831620192	58.2	-6224.913007998228	-3.3678236219634607
81000	-6229.198872841212	58.9	-6224.820768121155	-4.378104720056344
82000	-6231.369233629837	61.1	-6227.731127194728	-3.6381064351092176
83000	-6229.107624511418	62.3	-6225.254030867193	-3.853593644225228
84000	-6227.222375072051	65.4	-6223.684970407441	-3.5374046646102015
85000	-6230.474203220543	67.7	-6226.829455529929	-3.6447476906141296
86000	-6230.201836241518	69.1	-6226.889127935732	-3.3127083057860096
87000	-6229.045802299981	70.5	-6225.11152603784	-3.934276262141249
88000	-6227.88750166638	71.9	-6223.940318352624	-3.9471833137558896
89000	-6233.410251451696	74.2	-6228.423631988748	-4.986619462948836
90000	-6227.881006555943	77.7	-6224.835490498258	-3.0455160576851865
91000	-6229.215736694671	79.0	-6224.905939226457	-4.309797468214417
92000	-6232.818810498713	84.0	-6229.0852258855775	-3.7335846131358665
93000	-6227.410592742253	85.0	-6224.403635825116	-3.0069569171376904
94000	-6227.797034212963	86.0	-6224.461659791846	-3.3353744211173875
95000	-6230.467825761698	87.0	-6224.46731963487	-6.000506126827867
96000	-6229.397912687357	88.0	-6225.925992260425	-3.4719204269326114
